,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190418_YAP_1mininterval_12_Ladder_merged.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_12_Ladder_merged.tif,3154.094,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_13.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_13.tif,3146.502,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_14.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_14.tif,3146.502,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_15.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_15.tif,3146.502,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_2.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_2.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_3.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_3.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_4.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_5.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_6.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_7.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_8.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_9.tif,3146.5,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_Ladder_1_100sec.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_Ladder_1_100sec.tif,3146.539,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_Ladder_1_100sectif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_Ladder_1_100sectif.alz,0.062,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_Ladder_1_100sectif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_Ladder_1_100sectif.img,3145.728,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_Ladder_1_100sectif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_Ladder_1_100sectif.inf,0.17,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_Ladder_1_60sec.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_Ladder_1_60sec.tif,3146.53,18 Apr 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_12_Ladder_mergedtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_12_Ladder_mergedtif.alz,0.062,03 May 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_12_Ladder_mergedtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_12_Ladder_mergedtif.img,3145.728,03 May 2019,21 Sep 2020,21 Sep 2020
20190418_YAP_1mininterval_12_Ladder_mergedtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190418_Pooja_YAP,20190418_YAP_1mininterval_12_Ladder_mergedtif.inf,0.188,03 May 2019,21 Sep 2020,21 Sep 2020
20190419_1454.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_1454.tif,3146.53,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_10.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_11.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_12.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_12.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_13.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_13.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_14.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_14.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_15.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_15.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_16.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_16.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_17.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_17.tif,3146.512,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_2.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_2.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_3.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_3.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_4.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_5.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_6.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_7.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_8.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_10secinterval_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_10secinterval_9.tif,3146.51,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_1.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_1.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_10.tif,3146.509,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11.tif,3146.509,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11tif.alz,0.062,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11tif.img,3145.728,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11tif.inf,0.177,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11_LADDERtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11_LADDERtif.alz,1.9,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11_LADDERtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11_LADDERtif.img,3145.728,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_11_LADDERtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_11_LADDERtif.inf,0.202,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_2.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_2.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_3.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_3.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_4.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_4.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_5.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_5.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_6.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_6.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_7.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_7.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_8.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_8.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_8tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_8tif.alz,0.062,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_8tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_8tif.img,3145.728,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_8tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_8tif.inf,0.176,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_1mininterva_9.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_1mininterva_9.tif,3146.507,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_100sec.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_100sec.tif,3146.547,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_100sectif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_100sectif.alz,0.062,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_100sectif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_100sectif.img,3145.728,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_100sectif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_100sectif.inf,0.178,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_60sec.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_60sec.tif,3146.546,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_60sectif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_60sectif.alz,0.062,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_60sectif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_60sectif.img,3145.728,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190419_GAPDH_Ladder_1_60sectif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190419_Pooja_GAPDH,20190419_GAPDH_Ladder_1_60sectif.inf,0.177,19 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PV.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PV.tif,3146.578,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.alz,0.062,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.img,3145.728,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1-60sec_Ladder_KD_Blot1a_PVtif.inf,0.209,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PV.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PV.tif,4726.976,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.alz,0.062,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.img,1572.864,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_Blot1a_PVtif.inf,0.223,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_no contrastBlot1a_PV.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval13_1-60sec_Ladder_KD_no contrastBlot1a_PV.tif,4726.976,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_1.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_1.tif,3146.54,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_10.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_10.tif,3146.542,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_11.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_11.tif,3146.542,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12.tif,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12.tif,3146.542,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.alz,0.062,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.img,3145.728,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_12tif.inf,0.21,29 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.alz,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.alz,1.9,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.img,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.img,3145.728,26 Apr 2019,21 Sep 2020,21 Sep 2020
20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.inf,E:\mk_lab_data\Pooja_Data\Western Blot\20190417_shC_shY1X_shYAP2X_5SA_SS_Single stables_Confirmation_PV\20190426_Fibronectin_KD_Blot1a_PV,20190426_Fibronectin_1mininterval_KD_Blot1a_PV_13.inf,0.235,26 Apr 2019,21 Sep 2020,21 Sep 2020
