,path,file_name,file_size_Mb,last_access,last_modified,created_on
20200228_MCF10A_TUBULIN_LADDER,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200227 MCF10a western blot 4_YAP and HER3\10a blot 4 Tubulin,20200228_MCF10A_TUBULIN_LADDER,0.0,11 Mar 2020,26 Sep 2020,21 Sep 2020
TUBULIN,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,TUBULIN,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200228_YAP,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,20200228_YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
LADDER,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN,LADDER,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10 a blot 5 YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3,10 a blot 5 YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 5 GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3,10a blot 5 GAPDH,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 5 HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3,10a blot 5 HER3,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200303 10a blot 5 western YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3,20200303 10a blot 5 western YAP and HER3,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
20200204_YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10 a blot 5 YAP,20200204_YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
PLOT_30 SEC.csv,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10 a blot 5 YAP\20200204_YAP,PLOT_30 SEC.csv,0.017,09 Mar 2020,21 Sep 2020,21 Sep 2020
20200303_gapdh,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10a blot 5 GAPDH,20200303_gapdh,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
20200305_HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10a blot 5 HER3,20200305_HER3,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
20200305_MCF10A_HER3_PLOT_.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10a blot 5 HER3,20200305_MCF10A_HER3_PLOT_.tif,187.46,09 Mar 2020,21 Sep 2020,21 Sep 2020
Plots of 20200305_30s_4.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10a blot 5 HER3,Plots of 20200305_30s_4.tif,211.892,09 Mar 2020,21 Sep 2020,21 Sep 2020
Plots of 20200305_MCF10A_HER3_10MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200303 MCF10a western blot 5_YAP and HER3\10a blot 5 HER3,Plots of 20200305_MCF10A_HER3_10MIN.tif,171.172,12 Mar 2020,21 Sep 2020,21 Sep 2020
10a blot 6 GAPDH,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3,10a blot 6 GAPDH,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
10a blot 6 HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3,10a blot 6 HER3,0.0,10 Mar 2020,26 Sep 2020,21 Sep 2020
10a blot 6 YAP,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3,10a blot 6 YAP,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200205 10a blot 6 western YAP and HER3,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3,20200205 10a blot 6 western YAP and HER3,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
New folder,E:\mk_lab_data\ROLI DATA\Roli_misc files,New folder,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20200305_gapdh,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3\10a blot 6 GAPDH,20200305_gapdh,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
20200306_yap,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3\10a blot 6 YAP,20200306_yap,0.0,12 Mar 2020,26 Sep 2020,21 Sep 2020
V_10 min.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3\10a blot 6 YAP,V_10 min.tif,3146.529,06 Mar 2020,21 Sep 2020,21 Sep 2020
V_20200307_YAP_10 MIN.tif,E:\mk_lab_data\ROLI DATA\10a and HMEC-YAP-HER3 WB N1-N7_Roli\MCF10a WB YAP-HER3\20200305 MCF10a western blot 6_YAP and HER3\10a blot 6 YAP,V_20200307_YAP_10 MIN.tif,3146.542,07 Mar 2020,21 Sep 2020,21 Sep 2020
Footfall data at PCCM 2010-2019,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli,Footfall data at PCCM 2010-2019,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
PCCM Radiology data tables_Roli.docx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions,PCCM Radiology data tables_Roli.docx,15.759,18 Mar 2020,21 Sep 2020,21 Sep 2020
Radiology data at PCCM 2015-2016,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli,Radiology data at PCCM 2015-2016,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
Radiology data at PCCM 2017-2019,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli,Radiology data at PCCM 2017-2019,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
2020_03-10_2019-Footfall_duplicate_data_Roli_RB.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Footfall data at PCCM 2010-2019,2020_03-10_2019-Footfall_duplicate_data_Roli_RB.xlsx,40.049,16 Mar 2020,21 Sep 2020,21 Sep 2020
Footfall data duplicates listed.pptx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Footfall data at PCCM 2010-2019,Footfall data duplicates listed.pptx,1736.813,09 Mar 2020,21 Sep 2020,21 Sep 2020
Patient Master List 2010 - 2019 Source File.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Footfall data at PCCM 2010-2019,Patient Master List 2010 - 2019 Source File.xlsx,634.028,02 Mar 2020,21 Sep 2020,21 Sep 2020
2015 (1).xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Radiology data at PCCM 2015-2016,2015 (1).xlsx,604.715,16 Mar 2020,21 Sep 2020,21 Sep 2020
2016.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Radiology data at PCCM 2015-2016,2016.xlsx,179.063,16 Mar 2020,21 Sep 2020,21 Sep 2020
2019 MG RADIOLOGY.docx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Radiology data at PCCM 2017-2019,2019 MG RADIOLOGY.docx,18.866,29 Feb 2020,21 Sep 2020,21 Sep 2020
radiology data sorting workflow.pptx,E:\mk_lab_data\ROLI DATA\PCCM footfall and Radiology data_roli\Radiology data at PCCM 2017-2019,radiology data sorting workflow.pptx,2973.457,09 Mar 2020,21 Sep 2020,21 Sep 2020
conclusions,E:\mk_lab_data\ROLI DATA\PCCM footfall data,conclusions,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
Source files,E:\mk_lab_data\ROLI DATA\PCCM footfall data,Source files,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
worked files,E:\mk_lab_data\ROLI DATA\PCCM footfall data,worked files,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
PCCM Footfall data 2010-2019_Table_Roli.docx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions,PCCM Footfall data 2010-2019_Table_Roli.docx,15.121,17 Mar 2020,21 Sep 2020,21 Sep 2020
"US, MG AND FOOTFALL graphs_Roli_20200309.pptx",E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions,"US, MG AND FOOTFALL graphs_Roli_20200309.pptx",69.713,18 Mar 2020,21 Sep 2020,21 Sep 2020
workflow,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions,workflow,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
2019 MG RADIOLOGY_ROLI.docx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions\workflow,2019 MG RADIOLOGY_ROLI.docx,18.877,17 Mar 2020,21 Sep 2020,21 Sep 2020
footfall_ROLI.pptx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions\workflow,footfall_ROLI.pptx,1742.771,01 Mar 2020,21 Sep 2020,21 Sep 2020
radiology data sorting workflow_ROLI.pptx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\conclusions\workflow,radiology data sorting workflow_ROLI.pptx,2973.457,09 Mar 2020,21 Sep 2020,21 Sep 2020
footfall,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder\For Roli,footfall,42895.343,05 Feb 2020,21 Sep 2020,21 Sep 2020
radiology,E:\mk_lab_data\ROLI DATA\PCCM footfall data\Source files,radiology,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
2019_PCCM_Patient_master_list.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder,2019_PCCM_Patient_master_list.xlsx,158.115,02 Mar 2020,21 Sep 2020,21 Sep 2020
Patient Master List  (2010 - 2019).xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,Patient Master List  (2010 - 2019).xlsx,46721.144,23 Jan 2020,21 Sep 2020,21 Sep 2020
2017 -2018 radiology.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\Source files\radiology,2017 -2018 radiology.xlsx,460.71,17 Mar 2020,21 Sep 2020,21 Sep 2020
2019 radiology.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\Source files\radiology,2019 radiology.xlsx,292.326,17 Mar 2020,21 Sep 2020,21 Sep 2020
10-16 PATIENT MASTER LIST_ROLI.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\worked files,10-16 PATIENT MASTER LIST_ROLI.xlsx,626.904,02 Mar 2020,21 Sep 2020,21 Sep 2020
2017 US AND MG_ROLI.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\worked files,2017 US AND MG_ROLI.xlsx,6121.932,17 Mar 2020,21 Sep 2020,21 Sep 2020
2018 US AND MG_ROLI.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\worked files,2018 US AND MG_ROLI.xlsx,39555.47,17 Mar 2020,21 Sep 2020,21 Sep 2020
2019 MG_ROLI.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\worked files,2019 MG_ROLI.xlsx,22710.29,17 Mar 2020,21 Sep 2020,21 Sep 2020
2019 US_ROLI.xlsx,E:\mk_lab_data\ROLI DATA\PCCM footfall data\worked files,2019 US_ROLI.xlsx,18118.771,18 Mar 2020,21 Sep 2020,21 Sep 2020
2017 mammo.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,2017 mammo.xlsx,6331.014,28 Feb 2020,21 Sep 2020,21 Sep 2020
2017 mg radiology.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,2017 mg radiology.xlsx,354.232,24 Feb 2020,21 Sep 2020,21 Sep 2020
2017 ultrasound and mammo.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,2017 ultrasound and mammo.xlsx,12002.473,29 Feb 2020,21 Sep 2020,21 Sep 2020
2018 US AND MG,E:\mk_lab_data\ROLI DATA\Roli_misc files,2018 US AND MG,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
2019 MG,E:\mk_lab_data\ROLI DATA\Roli_misc files,2019 MG,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
2019 US DUPLICATE IDS BUT DIFFERENT NAME.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,2019 US DUPLICATE IDS BUT DIFFERENT NAME.xlsx,19.131,29 Feb 2020,21 Sep 2020,21 Sep 2020
2020_03-10_Footfall_duplicate_data_Roli_RB.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,2020_03-10_Footfall_duplicate_data_Roli_RB.xlsx,40.601,17 Mar 2020,21 Sep 2020,21 Sep 2020
DUPLICATES IN 10 -16.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,DUPLICATES IN 10 -16.xlsx,13.936,01 Mar 2020,21 Sep 2020,21 Sep 2020
duplicates.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files,duplicates.xlsx,38.998,02 Mar 2020,21 Sep 2020,21 Sep 2020
Molecular Subtypes Of Breast Cancer.pptx,E:\mk_lab_data\ROLI DATA\Roli_misc files,Molecular Subtypes Of Breast Cancer.pptx,929.415,26 Jan 2020,21 Sep 2020,21 Sep 2020
New folder (2),E:\mk_lab_data\ROLI DATA\Roli_misc files,New folder (2),0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
New Microsoft Word Document (2).docx,E:\mk_lab_data\ROLI DATA\Roli_misc files,New Microsoft Word Document (2).docx,16.437,25 Feb 2020,21 Sep 2020,21 Sep 2020
Roli-PCCM biobank tables,E:\mk_lab_data\ROLI DATA\Roli_misc files,Roli-PCCM biobank tables,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
2017 AND 2018_radiology data.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,2017 AND 2018_radiology data.xlsx,39553.169,17 Mar 2020,21 Sep 2020,21 Sep 2020
2019 radiology register (Repaired).xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\2019 MG,2019 radiology register (Repaired).xlsx,22709.311,17 Mar 2020,21 Sep 2020,21 Sep 2020
For Roli,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder,For Roli,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
2017-2018-2019 patient list.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,2017-2018-2019 patient list.xlsx,95.78,22 Jan 2020,21 Sep 2020,21 Sep 2020
2019 radiology register.xlsx,E:\mk_lab_data\ROLI DATA\Roli_misc files\Roli-PCCM biobank tables\Radiology data,2019 radiology register.xlsx,22733.994,13 Feb 2020,21 Sep 2020,21 Sep 2020
20200227_MCF10A_YAP,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2),20200227_MCF10A_YAP,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
increment 15s_1.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_1.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_10.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_10.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_11.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_11.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_12.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_12.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_13.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_13.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_14.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_14.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_15.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_15.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_16.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_16.tif,3146.494,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_2.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_2.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_3.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_3.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_4.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_4.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_5.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_5.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_6.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_6.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_7.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_7.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_8.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_8.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
increment 15s_9.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200226_mcf10a_gapdh,increment 15s_9.tif,3146.492,26 Feb 2020,21 Sep 2020,21 Sep 2020
2 MIN EXP.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,2 MIN EXP.tif,3146.483,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_1.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_1.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_10.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_10.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_11.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_11.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_12.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_12.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_13.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_13.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_14.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_14.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_15.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_15.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_16.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_16.tif,3146.498,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_2.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_2.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_3.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_3.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_4.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_4.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_5.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_5.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_6.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_6.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_7.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_7.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_8.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_8.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_15S INCREMENT_9.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_15S INCREMENT_9.tif,3146.496,27 Feb 2020,21 Sep 2020,21 Sep 2020
GAPDH_2 MIN,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,GAPDH_2 MIN,0.0,01 Mar 2020,26 Sep 2020,21 Sep 2020
LADDER.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\TUBULIN\LADDER,LADDER.tif,3146.533,28 Feb 2020,21 Sep 2020,21 Sep 2020
New Folder,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,New Folder,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
New Folder (2),E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,New Folder (2),0.0,01 Mar 2020,26 Sep 2020,21 Sep 2020
V_2 MIN EXP.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP,V_2 MIN EXP.tif,3146.523,27 Feb 2020,21 Sep 2020,21 Sep 2020
20200228_1303.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\20200228_YAP,20200228_1303.tif,3146.505,28 Feb 2020,21 Sep 2020,21 Sep 2020
V_20200228_1303.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\20200228_YAP,V_20200228_1303.tif,3146.54,28 Feb 2020,21 Sep 2020,21 Sep 2020
20200228_1317.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\20200228_YAP\LADDER,20200228_1317.tif,3146.545,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_1.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_1.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_10.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_10.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_11.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_11.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_12.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_12.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_13.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_13.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_14.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_14.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_15.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_15.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_16.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_16.tif,3146.513,28 Feb 2020,21 Sep 2020,21 Sep 2020
YAP _30 S INCREMENT_2.tif,E:\mk_lab_data\ROLI DATA\Roli_misc files\New folder (2)\20200227_MCF10A_YAP\New Folder,YAP _30 S INCREMENT_2.tif,3146.511,28 Feb 2020,21 Sep 2020,21 Sep 2020
