,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190308_BLOT3-KD-FIBRNECTIN_LADDER__11tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190308 BLOT 3 KD_Fibronectin,20190308_BLOT3-KD-FIBRNECTIN_LADDER__11tif.inf,0.185,08 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_1.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_2.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_3.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_4.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_5.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_6.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_7.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_10SEC_INTERVAL_8.tif,3146.526,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_1.tif,3146.524,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_2.tif,3146.524,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_1MIN_INTERVAL_3.tif,3146.524,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_LADDER_1_100SEC.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_LADDER_1_100SEC.tif,3146.562,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190309_BLOT3_VIMENTIN_LADDER_1_60SEC.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190305_Western blot\20190309_BLOT3_KD_VIMENTIN,20190309_BLOT3_VIMENTIN_LADDER_1_60SEC.tif,3146.561,09 Mar 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_1.tif,3146.518,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_2.tif,3146.518,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_3.tif,3146.518,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_4.tif,3146.518,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_1MIN_5.tif,3146.518,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT1_FIBRONECTIN_LADDER.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190409_RUTVI_BLOT1_FIBRONECTIN_LADDER.tif,3146.556,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190410_RUTVI_BLOT1_TUBULIN,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190410_RUTVI_BLOT1_TUBULIN,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,20190411_RUTVI_BLOT1_TUBULIN,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
TUBULIN_20190412,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1,TUBULIN_20190412,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_60_LADDER.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_60_LADDER.tif,3146.587,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_1.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_2.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_3.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.alz,0.062,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.img,3145.728,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_4tif.inf,0.214,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_5.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190410__RUTVI_BLOT1_TUBULIN_1_MIN_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190410_RUTVI_BLOT1_TUBULIN,20190410__RUTVI_BLOT1_TUBULIN_1_MIN_6.tif,3146.545,10 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_1.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_10.tif,3146.546,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_11.tif,3146.546,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_12.tif,3146.546,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_2.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_3.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_4.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_5.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.alz,0.062,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.img,3145.728,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_6tif.inf,0.213,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_7.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_8.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9.tif,3146.544,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.alz,0.062,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.img,3145.728,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_1_MIN_9tif.inf,0.213,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_LADDER.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_LADDER.tif,3146.581,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.alz,0.062,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.img,3145.728,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\20190411_RUTVI_BLOT1_TUBULIN,20190411_RUTVI_BLOT1_TUBULIN_LADDERtif.inf,0.212,11 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDER.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDER.tif,3146.578,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.alz,0.062,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.img,3145.728,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_60_LADDERtif.inf,0.209,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_1.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_10.tif,3146.538,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.alz,0.062,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.img,3145.728,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_2tif.inf,0.205,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_3.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_4.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_5.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_6.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_7.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_8.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT1\TUBULIN_20190412,20190412_RUTVI_BLOT1_TUBULIN_BSA_1_MIN_9.tif,3146.536,12 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT2_VIMENTIN_1MIN_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT2,20190409_RUTVI_BLOT2_VIMENTIN_1MIN_1.tif,3146.515,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT2_VIMENTIN_1MIN_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT2,20190409_RUTVI_BLOT2_VIMENTIN_1MIN_10.tif,3146.517,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT2_VIMENTIN_1MIN_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT2,20190409_RUTVI_BLOT2_VIMENTIN_1MIN_2.tif,3146.515,09 Apr 2019,21 Sep 2020,21 Sep 2020
20190409_RUTVI_BLOT2_VIMENTIN_1MIN_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190409_RUTVI_BLOT2,20190409_RUTVI_BLOT2_VIMENTIN_1MIN_3.tif,3146.515,09 Apr 2019,21 Sep 2020,21 Sep 2020
